Generation,BestSolution, Average in Solution
1,10231,15449.21
2,10231,15217.43
3,10231,15257.23
4,10231,15027.4
5,10231,14809.89
6,9770,14762.27
7,9770,14810.25
8,9770,15047.68
9,9770,15709.65
10,9770,16267.55
11,9770,16748.56
12,9452,16851.85
13,9452,17380.17
14,9452,17306.73
15,9318,16961.01
16,9224,17308.19
17,9224,16784.48
18,9197,16942.13
19,9197,16495.3
20,9197,16748.91
21,9197,17107.68
