Generation,BestSolution, Average in Solution
1,9838,15647.45
2,9838,15714.1
3,9838,15351.64
4,9838,15137.48
5,9838,15079.89
6,9838,14767.39
7,9838,15005.22
8,9838,15451.21
9,9838,15419.23
10,9838,15385.14
11,9838,15673.87
12,9838,15433.76
13,9827,15701.65
14,9827,15713.08
15,9827,15747.01
16,9827,15532.94
17,9827,15407.17
18,9827,15529.77
19,9827,15465.2
20,9827,15598.51
21,9827,15581.07
22,9736,15803.13
