Generation,BestSolution, Average in Solution
1,9584,15679.65
2,9584,15503.28
3,9584,14670.05
4,9584,15220.46
5,9584,14896.63
6,9584,14910.96
7,9584,14787.41
8,9584,14720.51
9,9584,14939.65
10,9584,15685.43
11,9584,15880.92
12,8238,15522.9
13,8238,15707.17
14,8238,16258.82
15,8238,16166.29
16,8238,16259.5
17,8238,16406.33
18,8238,16018.24
19,8238,16242.06
20,8238,16234.22
21,8238,16286.83
22,8238,16272.23
23,8091,16085.08
